dataset_role,event_id,bag,hypothesis,budget_k,production_first_invoked,oracle_v2_hard_feasible,oracle_v2_usable_feasible,failure_mechanism,lateral_factor_evaluations,pair_priority_evaluations,reconstruction_attempts,fully_reconstructed_candidate_count,constructed_unique_count,construction_guard_rejects,duplicate_constructed_paths,raw_harness_validator_executions,logical_exact_validator_calls,hard_valid_count,usable_valid_count,hard_recovered,usable_recovered,best_hard_side,best_hard_d_target,best_hard_d_mid,best_hard_entry_scale,best_hard_exit_scale,best_usable_path_digest,audit_harness_wall_runtime_s_shared_across_budgets
DEVELOPMENT,DVE015,rosbag2_2026_08_24-19_24_17,R1_FEASIBILITY_LEXICOGRAPHIC,16,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,16,16,8,0,8,16,8,8,8,True,True,RIGHT,-0.34183455689036019,-0.36601735200226265,0.51458109301505117,0.49716841625749453,d9280aa66ff53535,0.010251036001136526
DEVELOPMENT,DVE015,rosbag2_2026_08_24-19_24_17,R1_FEASIBILITY_LEXICOGRAPHIC,24,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,24,24,12,0,12,24,12,12,12,True,True,RIGHT,-0.34183455689036019,-0.39020014711416506,0.51458109301505117,0.49716841625749453,809bf13cba496c2c,0.010251036001136526
DEVELOPMENT,DVE015,rosbag2_2026_08_24-19_24_17,R2_BALANCED_PHYSICS_SCORE,8,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,8,8,4,0,4,8,4,4,4,True,True,RIGHT,-0.38183455689036017,-0.49693132756177483,0.51458109301505117,0.49716841625749453,3a509017b2d6ed40,0.007906417995400261
DEVELOPMENT,DVE015,rosbag2_2026_08_24-19_24_17,R2_BALANCED_PHYSICS_SCORE,12,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,12,12,6,0,6,12,6,6,6,True,True,RIGHT,-0.38183455689036017,-0.49693132756177483,0.51458109301505117,0.49716841625749453,3a509017b2d6ed40,0.007906417995400261
DEVELOPMENT,DVE015,rosbag2_2026_08_24-19_24_17,R2_BALANCED_PHYSICS_SCORE,16,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,16,16,8,0,8,16,8,8,8,True,True,RIGHT,-0.38183455689036017,-0.49693132756177483,0.51458109301505117,0.49716841625749453,3a509017b2d6ed40,0.007906417995400261
DEVELOPMENT,DVE015,rosbag2_2026_08_24-19_24_17,R2_BALANCED_PHYSICS_SCORE,24,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,24,24,12,0,12,24,12,12,12,True,True,RIGHT,-0.38183455689036017,-0.49693132756177483,0.51458109301505117,0.49716841625749453,3a509017b2d6ed40,0.007906417995400261
DEVELOPMENT,DVE015,rosbag2_2026_08_24-19_24_17,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,8,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,8,8,4,0,4,8,4,4,4,True,True,RIGHT,-0.34183455689036019,-0.36601735200226265,0.51458109301505117,0.49716841625749453,d9280aa66ff53535,0.015537656996457372
DEVELOPMENT,DVE015,rosbag2_2026_08_24-19_24_17,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,12,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,12,12,6,0,6,12,6,6,6,True,True,RIGHT,-0.3855196061247646,-0.49785258987037595,0.51458109301505117,0.49716841625749453,9b0793775cd3b8b8,0.015537656996457372
DEVELOPMENT,DVE015,rosbag2_2026_08_24-19_24_17,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,16,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,16,16,8,0,8,16,8,8,8,True,True,RIGHT,-0.3855196061247646,-0.49785258987037595,0.51458109301505117,0.49716841625749453,9b0793775cd3b8b8,0.015537656996457372
DEVELOPMENT,DVE015,rosbag2_2026_08_24-19_24_17,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,24,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,24,24,11,0,13,24,11,11,11,True,True,RIGHT,-0.3855196061247646,-0.49785258987037595,0.51458109301505117,0.49716841625749453,9b0793775cd3b8b8,0.015537656996457372
DEVELOPMENT,DVE016,rosbag2_2026_08_25-09_59_22,R1_FEASIBILITY_LEXICOGRAPHIC,8,True,False,False,NOT_IN_REMAINING_MISS_TABLE,614,3677,8,8,8,0,0,8,8,0,0,False,False,,,,,,,0.01369568000518484
DEVELOPMENT,DVE016,rosbag2_2026_08_25-09_59_22,R1_FEASIBILITY_LEXICOGRAPHIC,12,True,False,False,NOT_IN_REMAINING_MISS_TABLE,614,3677,12,12,12,0,0,12,12,0,0,False,False,,,,,,,0.01369568000518484
DEVELOPMENT,DVE016,rosbag2_2026_08_25-09_59_22,R1_FEASIBILITY_LEXICOGRAPHIC,16,True,False,False,NOT_IN_REMAINING_MISS_TABLE,614,3677,16,16,16,0,0,16,16,0,0,False,False,,,,,,,0.01369568000518484
DEVELOPMENT,DVE016,rosbag2_2026_08_25-09_59_22,R1_FEASIBILITY_LEXICOGRAPHIC,24,True,False,False,NOT_IN_REMAINING_MISS_TABLE,614,3677,24,24,24,0,0,24,24,0,0,False,False,,,,,,,0.01369568000518484
DEVELOPMENT,DVE016,rosbag2_2026_08_25-09_59_22,R2_BALANCED_PHYSICS_SCORE,8,True,False,False,NOT_IN_REMAINING_MISS_TABLE,614,3677,8,8,8,0,0,8,8,0,0,False,False,,,,,,,0.014929443997971248
DEVELOPMENT,DVE016,rosbag2_2026_08_25-09_59_22,R2_BALANCED_PHYSICS_SCORE,12,True,False,False,NOT_IN_REMAINING_MISS_TABLE,614,3677,12,12,12,0,0,12,12,0,0,False,False,,,,,,,0.014929443997971248
DEVELOPMENT,DVE016,rosbag2_2026_08_25-09_59_22,R2_BALANCED_PHYSICS_SCORE,16,True,False,False,NOT_IN_REMAINING_MISS_TABLE,614,3677,16,16,16,0,0,16,16,0,0,False,False,,,,,,,0.014929443997971248
DEVELOPMENT,DVE016,rosbag2_2026_08_25-09_59_22,R2_BALANCED_PHYSICS_SCORE,24,True,False,False,NOT_IN_REMAINING_MISS_TABLE,614,3677,24,24,24,0,0,24,24,0,0,False,False,,,,,,,0.014929443997971248
DEVELOPMENT,DVE016,rosbag2_2026_08_25-09_59_22,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,8,True,False,False,NOT_IN_REMAINING_MISS_TABLE,614,3677,8,8,8,0,0,8,8,0,0,False,False,,,,,,,0.04160861000127625
DEVELOPMENT,DVE016,rosbag2_2026_08_25-09_59_22,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,12,True,False,False,NOT_IN_REMAINING_MISS_TABLE,614,3677,12,12,10,0,2,12,10,0,0,False,False,,,,,,,0.04160861000127625
DEVELOPMENT,DVE016,rosbag2_2026_08_25-09_59_22,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,16,True,False,False,NOT_IN_REMAINING_MISS_TABLE,614,3677,16,16,14,0,2,16,14,0,0,False,False,,,,,,,0.04160861000127625
DEVELOPMENT,DVE016,rosbag2_2026_08_25-09_59_22,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,24,True,False,False,NOT_IN_REMAINING_MISS_TABLE,614,3677,24,24,21,0,3,24,21,0,0,False,False,,,,,,,0.04160861000127625
DEVELOPMENT,DVE017,rosbag2_2026_08_24-19_24_17,R1_FEASIBILITY_LEXICOGRAPHIC,8,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,8,8,4,0,4,8,4,4,4,True,True,RIGHT,-0.33559383557115957,-0.37559383557115955,0.51458109301505117,0.49716841625749453,82eaaab619268bd5,0.009899452998070046
DEVELOPMENT,DVE017,rosbag2_2026_08_24-19_24_17,R1_FEASIBILITY_LEXICOGRAPHIC,12,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,12,12,6,0,6,12,6,6,6,True,True,RIGHT,-0.33559383557115957,-0.37559383557115955,0.51458109301505117,0.49716841625749453,82eaaab619268bd5,0.009899452998070046
DEVELOPMENT,DVE017,rosbag2_2026_08_24-19_24_17,R1_FEASIBILITY_LEXICOGRAPHIC,16,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,16,16,8,0,8,16,8,8,8,True,True,RIGHT,-0.35183455689036019,-0.37476735200226263,0.51458109301505117,0.49716841625749453,9375417acaa3ac45,0.009899452998070046
DEVELOPMENT,DVE017,rosbag2_2026_08_24-19_24_17,R1_FEASIBILITY_LEXICOGRAPHIC,24,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,24,24,12,0,12,24,12,12,12,True,True,RIGHT,-0.34807527820956086,-0.38807527820956084,0.51458109301505117,0.49716841625749453,9159db69fbe82507,0.009899452998070046
DEVELOPMENT,DVE017,rosbag2_2026_08_24-19_24_17,R2_BALANCED_PHYSICS_SCORE,8,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,8,8,4,0,4,8,4,4,4,True,True,RIGHT,-0.41048249140156712,-0.4416860979975703,0.51458109301505117,0.49716841625749453,68553f3566de5343,0.009602215999620967
DEVELOPMENT,DVE017,rosbag2_2026_08_24-19_24_17,R2_BALANCED_PHYSICS_SCORE,12,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,12,12,6,0,6,12,6,6,6,True,True,RIGHT,-0.41048249140156712,-0.4416860979975703,0.51458109301505117,0.49716841625749453,68553f3566de5343,0.009602215999620967
DEVELOPMENT,DVE017,rosbag2_2026_08_24-19_24_17,R2_BALANCED_PHYSICS_SCORE,16,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,16,16,8,0,8,16,8,8,8,True,True,RIGHT,-0.41048249140156712,-0.4416860979975703,0.51458109301505117,0.49716841625749453,68553f3566de5343,0.009602215999620967
DEVELOPMENT,DVE017,rosbag2_2026_08_24-19_24_17,R2_BALANCED_PHYSICS_SCORE,24,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,24,24,12,0,12,24,12,12,12,True,True,RIGHT,-0.3855196061247646,-0.43551960612476459,0.51458109301505117,0.49716841625749453,35f9de8a5142aab1,0.009602215999620967
DEVELOPMENT,DVE017,rosbag2_2026_08_24-19_24_17,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,8,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,8,8,4,0,4,8,4,4,4,True,True,RIGHT,-0.33559383557115957,-0.37559383557115955,0.51458109301505117,0.49716841625749453,82eaaab619268bd5,0.019114097995043267
DEVELOPMENT,DVE017,rosbag2_2026_08_24-19_24_17,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,12,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,12,12,6,0,6,12,6,6,6,True,True,RIGHT,-0.33559383557115957,-0.37559383557115955,0.51458109301505117,0.49716841625749453,82eaaab619268bd5,0.019114097995043267
DEVELOPMENT,DVE017,rosbag2_2026_08_24-19_24_17,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,16,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,16,16,8,0,8,16,8,8,8,True,True,RIGHT,-0.33559383557115957,-0.37559383557115955,0.51458109301505117,0.49716841625749453,82eaaab619268bd5,0.019114097995043267
DEVELOPMENT,DVE017,rosbag2_2026_08_24-19_24_17,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,24,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1012,2022,24,24,12,0,12,24,12,12,12,True,True,RIGHT,-0.34183455689036019,-0.38183455689036017,0.51458109301505117,0.49716841625749453,6d92ec00c6f4121c,0.019114097995043267
DEVELOPMENT,DVE018,rosbag2_2026_08_24-19_00_30,R1_FEASIBILITY_LEXICOGRAPHIC,8,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1231,9839,8,8,8,0,0,8,8,8,8,True,True,RIGHT,-0.39325266281210602,-0.39325266281210602,1.310934367577036,3.9473573093269398,a0699a49449cddb1,0.01294782599870814
DEVELOPMENT,DVE018,rosbag2_2026_08_24-19_00_30,R1_FEASIBILITY_LEXICOGRAPHIC,12,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1231,9839,12,12,12,0,0,12,12,12,12,True,True,RIGHT,-0.40484246495566689,-0.4148424649556669,1.310934367577036,7.3975462023963852,c820f21153036bb8,0.01294782599870814
DEVELOPMENT,DVE018,rosbag2_2026_08_24-19_00_30,R1_FEASIBILITY_LEXICOGRAPHIC,16,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1231,9839,16,16,16,0,0,16,16,16,16,True,True,RIGHT,-0.40484246495566689,-0.4148424649556669,1.310934367577036,7.3975462023963852,c820f21153036bb8,0.01294782599870814
DEVELOPMENT,DVE018,rosbag2_2026_08_24-19_00_30,R1_FEASIBILITY_LEXICOGRAPHIC,24,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1231,9839,24,24,24,0,0,24,24,24,24,True,True,RIGHT,-0.40484246495566689,-0.4148424649556669,1.310934367577036,7.3975462023963852,c820f21153036bb8,0.01294782599870814
DEVELOPMENT,DVE018,rosbag2_2026_08_24-19_00_30,R2_BALANCED_PHYSICS_SCORE,8,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1231,9839,8,8,8,0,0,8,8,8,8,True,True,RIGHT,-0.39325266281210602,-0.39325266281210602,1.310934367577036,3.9473573093269398,a0699a49449cddb1,0.012892676997580566
DEVELOPMENT,DVE018,rosbag2_2026_08_24-19_00_30,R2_BALANCED_PHYSICS_SCORE,12,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1231,9839,12,12,12,0,0,12,12,12,12,True,True,RIGHT,-0.40484246495566689,-0.4148424649556669,1.310934367577036,7.3975462023963852,c820f21153036bb8,0.012892676997580566
DEVELOPMENT,DVE018,rosbag2_2026_08_24-19_00_30,R2_BALANCED_PHYSICS_SCORE,16,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1231,9839,16,16,16,0,0,16,16,16,16,True,True,RIGHT,-0.40484246495566689,-0.4148424649556669,1.310934367577036,7.3975462023963852,c820f21153036bb8,0.012892676997580566
DEVELOPMENT,DVE018,rosbag2_2026_08_24-19_00_30,R2_BALANCED_PHYSICS_SCORE,24,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1231,9839,24,24,24,0,0,24,24,24,24,True,True,RIGHT,-0.40484246495566689,-0.4148424649556669,1.310934367577036,7.3975462023963852,c820f21153036bb8,0.012892676997580566
DEVELOPMENT,DVE018,rosbag2_2026_08_24-19_00_30,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,8,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1231,9839,8,8,8,0,0,8,8,8,8,True,True,RIGHT,-0.39325266281210602,-0.39325266281210602,1.310934367577036,3.9473573093269398,a0699a49449cddb1,0.027519208000740036
DEVELOPMENT,DVE018,rosbag2_2026_08_24-19_00_30,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,12,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1231,9839,12,12,12,0,0,12,12,11,11,True,True,RIGHT,-0.40325266281210603,-0.41325266281210604,1.310934367577036,7.3975462023963852,05e5129feeb9bbf9,0.027519208000740036
DEVELOPMENT,DVE018,rosbag2_2026_08_24-19_00_30,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,16,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1231,9839,16,16,16,0,0,16,16,15,15,True,True,RIGHT,-0.40484246495566689,-0.4148424649556669,1.310934367577036,7.3975462023963852,c820f21153036bb8,0.027519208000740036
DEVELOPMENT,DVE018,rosbag2_2026_08_24-19_00_30,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,24,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1231,9839,24,24,24,0,0,24,24,22,22,True,True,RIGHT,-0.40484246495566689,-0.4148424649556669,1.310934367577036,7.3975462023963852,c820f21153036bb8,0.027519208000740036
DEVELOPMENT,DVE019,rosbag2_2026_08_24-19_00_30,R1_FEASIBILITY_LEXICOGRAPHIC,8,True,True,False,NOT_IN_REMAINING_MISS_TABLE,1945,3885,8,8,8,0,0,8,8,8,0,True,False,RIGHT,-0.63665159609587541,-0.71134192182789879,0.71366941165554731,0.49716841625749453,,0.013766057993052527
DEVELOPMENT,DVE019,rosbag2_2026_08_24-19_00_30,R1_FEASIBILITY_LEXICOGRAPHIC,12,True,True,False,NOT_IN_REMAINING_MISS_TABLE,1945,3885,12,12,12,0,0,12,12,12,0,True,False,RIGHT,-0.63665159609587541,-0.70196692182789877,0.71366941165554731,0.49716841625749453,,0.013766057993052527
DEVELOPMENT,DVE019,rosbag2_2026_08_24-19_00_30,R1_FEASIBILITY_LEXICOGRAPHIC,16,True,True,False,NOT_IN_REMAINING_MISS_TABLE,1945,3885,16,16,16,0,0,16,16,16,0,True,False,RIGHT,-0.63665159609587541,-0.70196692182789877,0.71366941165554731,0.49716841625749453,,0.013766057993052527
DEVELOPMENT,DVE019,rosbag2_2026_08_24-19_00_30,R1_FEASIBILITY_LEXICOGRAPHIC,24,True,True,False,NOT_IN_REMAINING_MISS_TABLE,1945,3885,24,24,24,0,0,24,24,24,0,True,False,RIGHT,-0.63665159609587541,-0.70196692182789877,0.71366941165554731,0.49716841625749453,,0.013766057993052527
DEVELOPMENT,DVE019,rosbag2_2026_08_24-19_00_30,R2_BALANCED_PHYSICS_SCORE,8,True,True,False,NOT_IN_REMAINING_MISS_TABLE,1945,3885,8,8,8,0,0,8,8,8,0,True,False,RIGHT,-0.64287578990687733,-0.73935079397740755,0.51458109301505117,0.49716841625749453,,0.00885143499908736
DEVELOPMENT,DVE019,rosbag2_2026_08_24-19_00_30,R2_BALANCED_PHYSICS_SCORE,12,True,True,False,NOT_IN_REMAINING_MISS_TABLE,1945,3885,12,12,12,0,0,12,12,12,0,True,False,RIGHT,-0.65842337133988316,-0.73462458469391045,0.71366941165554731,0.49716841625749453,,0.00885143499908736
DEVELOPMENT,DVE019,rosbag2_2026_08_24-19_00_30,R2_BALANCED_PHYSICS_SCORE,16,True,True,False,NOT_IN_REMAINING_MISS_TABLE,1945,3885,16,16,16,0,0,16,16,16,0,True,False,RIGHT,-0.64287578990687733,-0.72729141846859124,0.51458109301505117,0.49716841625749453,,0.00885143499908736
DEVELOPMENT,DVE019,rosbag2_2026_08_24-19_00_30,R2_BALANCED_PHYSICS_SCORE,24,True,True,False,NOT_IN_REMAINING_MISS_TABLE,1945,3885,24,24,24,0,0,24,24,24,0,True,False,RIGHT,-0.64287578990687733,-0.72287578990687729,0.71366941165554731,0.49716841625749453,,0.00885143499908736
DEVELOPMENT,DVE019,rosbag2_2026_08_24-19_00_30,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,8,True,True,False,NOT_IN_REMAINING_MISS_TABLE,1945,3885,8,8,8,0,0,8,8,8,0,True,False,RIGHT,-0.63665159609587541,-0.71134192182789879,0.71366941165554731,0.49716841625749453,,0.021100426994962618
DEVELOPMENT,DVE019,rosbag2_2026_08_24-19_00_30,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,12,True,True,False,NOT_IN_REMAINING_MISS_TABLE,1945,3885,12,12,12,0,0,12,12,12,0,True,False,RIGHT,-0.63665159609587541,-0.70196692182789877,0.71366941165554731,0.49716841625749453,,0.021100426994962618
DEVELOPMENT,DVE019,rosbag2_2026_08_24-19_00_30,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,16,True,True,False,NOT_IN_REMAINING_MISS_TABLE,1945,3885,16,16,16,0,0,16,16,16,0,True,False,RIGHT,-0.63665159609587541,-0.70196692182789877,0.71366941165554731,0.49716841625749453,,0.021100426994962618
DEVELOPMENT,DVE019,rosbag2_2026_08_24-19_00_30,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,24,True,True,False,NOT_IN_REMAINING_MISS_TABLE,1945,3885,24,24,23,0,1,24,23,23,0,True,False,RIGHT,-0.63665159609587541,-0.70196692182789877,0.71366941165554731,0.49716841625749453,,0.021100426994962618
DEVELOPMENT,DVE020,rosbag2_2026_08_25-09_59_22,R1_FEASIBILITY_LEXICOGRAPHIC,8,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1202,2401,8,8,8,0,0,8,8,8,8,True,True,RIGHT,-0.63749999999999996,-0.65749999999999997,0.71366941165554731,0.49716841625749453,c95cc95d0d3cbe89,0.012030316996970214
DEVELOPMENT,DVE020,rosbag2_2026_08_25-09_59_22,R1_FEASIBILITY_LEXICOGRAPHIC,12,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1202,2401,12,12,12,0,0,12,12,12,12,True,True,RIGHT,-0.63749999999999996,-0.65749999999999997,0.71366941165554731,0.49716841625749453,c95cc95d0d3cbe89,0.012030316996970214
DEVELOPMENT,DVE020,rosbag2_2026_08_25-09_59_22,R1_FEASIBILITY_LEXICOGRAPHIC,16,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1202,2401,16,16,16,0,0,16,16,13,13,True,True,RIGHT,-0.63749999999999996,-0.65749999999999997,0.71366941165554731,0.49716841625749453,c95cc95d0d3cbe89,0.012030316996970214
DEVELOPMENT,DVE020,rosbag2_2026_08_25-09_59_22,R1_FEASIBILITY_LEXICOGRAPHIC,24,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1202,2401,24,24,24,0,0,24,24,20,20,True,True,RIGHT,-0.63134214011514111,-0.65134214011514113,0.71366941165554731,0.49716841625749453,9b51d145b6b11dc1,0.012030316996970214
DEVELOPMENT,DVE020,rosbag2_2026_08_25-09_59_22,R2_BALANCED_PHYSICS_SCORE,8,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1202,2401,8,8,8,0,0,8,8,8,8,True,True,RIGHT,-0.60212757002752593,-0.64212757002752596,0.71366941165554731,0.49716841625749453,c8888e1e0a2ede75,0.011144014999445062
DEVELOPMENT,DVE020,rosbag2_2026_08_25-09_59_22,R2_BALANCED_PHYSICS_SCORE,12,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1202,2401,12,12,12,0,0,12,12,11,11,True,True,RIGHT,-0.60212757002752593,-0.64212757002752596,0.71366941165554731,0.49716841625749453,c8888e1e0a2ede75,0.011144014999445062
DEVELOPMENT,DVE020,rosbag2_2026_08_25-09_59_22,R2_BALANCED_PHYSICS_SCORE,16,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1202,2401,16,16,16,0,0,16,16,13,13,True,True,RIGHT,-0.60212757002752593,-0.64212757002752596,0.71366941165554731,0.49716841625749453,c8888e1e0a2ede75,0.011144014999445062
DEVELOPMENT,DVE020,rosbag2_2026_08_25-09_59_22,R2_BALANCED_PHYSICS_SCORE,24,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1202,2401,24,24,24,0,0,24,24,18,18,True,True,RIGHT,-0.62307240762953375,-0.63307240762953376,0.71366941165554731,0.49716841625749453,d518b45c824ca3cb,0.011144014999445062
DEVELOPMENT,DVE020,rosbag2_2026_08_25-09_59_22,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,8,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1202,2401,8,8,8,0,0,8,8,8,8,True,True,RIGHT,-0.63749999999999996,-0.65749999999999997,0.71366941165554731,0.49716841625749453,c95cc95d0d3cbe89,0.02017109999724198
DEVELOPMENT,DVE020,rosbag2_2026_08_25-09_59_22,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,12,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1202,2401,12,12,12,0,0,12,12,12,12,True,True,RIGHT,-0.63749999999999996,-0.65749999999999997,0.71366941165554731,0.49716841625749453,c95cc95d0d3cbe89,0.02017109999724198
DEVELOPMENT,DVE020,rosbag2_2026_08_25-09_59_22,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,16,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1202,2401,16,16,16,0,0,16,16,15,15,True,True,RIGHT,-0.63749999999999996,-0.65749999999999997,0.71366941165554731,0.49716841625749453,c95cc95d0d3cbe89,0.02017109999724198
DEVELOPMENT,DVE020,rosbag2_2026_08_25-09_59_22,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,24,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1202,2401,24,24,23,0,1,24,23,17,17,True,True,RIGHT,-0.63134214011514111,-0.65134214011514113,0.71366941165554731,0.49716841625749453,9b51d145b6b11dc1,0.02017109999724198
DEVELOPMENT,DVE021,rosbag2_2026_08_24-19_24_17,R1_FEASIBILITY_LEXICOGRAPHIC,8,True,False,False,NOT_IN_REMAINING_MISS_TABLE,1039,2076,8,8,8,0,0,8,8,0,0,False,False,,,,,,,0.006748656996933278
DEVELOPMENT,DVE021,rosbag2_2026_08_24-19_24_17,R1_FEASIBILITY_LEXICOGRAPHIC,12,True,False,False,NOT_IN_REMAINING_MISS_TABLE,1039,2076,12,12,12,0,0,12,12,0,0,False,False,,,,,,,0.006748656996933278
DEVELOPMENT,DVE021,rosbag2_2026_08_24-19_24_17,R1_FEASIBILITY_LEXICOGRAPHIC,16,True,False,False,NOT_IN_REMAINING_MISS_TABLE,1039,2076,16,16,16,0,0,16,16,0,0,False,False,,,,,,,0.006748656996933278
DEVELOPMENT,DVE021,rosbag2_2026_08_24-19_24_17,R1_FEASIBILITY_LEXICOGRAPHIC,24,True,False,False,NOT_IN_REMAINING_MISS_TABLE,1039,2076,24,24,24,0,0,24,24,0,0,False,False,,,,,,,0.006748656996933278
DEVELOPMENT,DVE021,rosbag2_2026_08_24-19_24_17,R2_BALANCED_PHYSICS_SCORE,8,True,False,False,NOT_IN_REMAINING_MISS_TABLE,1039,2076,8,8,8,0,0,8,8,0,0,False,False,,,,,,,0.009671177998825442
DEVELOPMENT,DVE021,rosbag2_2026_08_24-19_24_17,R2_BALANCED_PHYSICS_SCORE,12,True,False,False,NOT_IN_REMAINING_MISS_TABLE,1039,2076,12,12,12,0,0,12,12,0,0,False,False,,,,,,,0.009671177998825442
DEVELOPMENT,DVE021,rosbag2_2026_08_24-19_24_17,R2_BALANCED_PHYSICS_SCORE,16,True,False,False,NOT_IN_REMAINING_MISS_TABLE,1039,2076,16,16,16,0,0,16,16,0,0,False,False,,,,,,,0.009671177998825442
DEVELOPMENT,DVE021,rosbag2_2026_08_24-19_24_17,R2_BALANCED_PHYSICS_SCORE,24,True,False,False,NOT_IN_REMAINING_MISS_TABLE,1039,2076,24,24,24,0,0,24,24,0,0,False,False,,,,,,,0.009671177998825442
DEVELOPMENT,DVE021,rosbag2_2026_08_24-19_24_17,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,8,True,False,False,NOT_IN_REMAINING_MISS_TABLE,1039,2076,8,8,8,0,0,8,8,0,0,False,False,,,,,,,0.01949739299743669
DEVELOPMENT,DVE021,rosbag2_2026_08_24-19_24_17,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,12,True,False,False,NOT_IN_REMAINING_MISS_TABLE,1039,2076,12,12,10,0,2,12,10,0,0,False,False,,,,,,,0.01949739299743669
DEVELOPMENT,DVE021,rosbag2_2026_08_24-19_24_17,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,16,True,False,False,NOT_IN_REMAINING_MISS_TABLE,1039,2076,16,16,14,0,2,16,14,0,0,False,False,,,,,,,0.01949739299743669
DEVELOPMENT,DVE021,rosbag2_2026_08_24-19_24_17,R3_LEXICOGRAPHIC_COVERAGE_RESERVE,24,True,False,False,NOT_IN_REMAINING_MISS_TABLE,1039,2076,24,24,18,0,6,24,18,0,0,False,False,,,,,,,0.01949739299743669
DEVELOPMENT,DVE022,rosbag2_2026_08_24-19_00_30,R1_FEASIBILITY_LEXICOGRAPHIC,8,True,True,True,NOT_IN_REMAINING_MISS_TABLE,1178,2354,8,8,8,0,0,8,8,0,0,False,False,,,,,,,0.006517305999295786
