schema_version,path,name,storage_format,duration_s,size_bytes,message_count,topic_count,start_ns,end_ns,topics_json,files_json,metadata_sha256,structural_sha256,content_sha256,name_duplicate_pattern,inventory_path_match
rosbag_research_inventory/1,/home/sungho/.local/share/Trash/files/run_0805_1 (2)/run_0805_160913,run_0805_160913,sqlite3,233.250787311,93581312,132620,17,1785913754091409449,1785913987342196760,"[{""name"":""/commands/motor/brake"",""type"":""std_msgs/msg/Float64"",""message_count"":4398},{""name"":""/commands/motor/speed"",""type"":""std_msgs/msg/Float64"",""message_count"":6983},{""name"":""/commands/servo/position"",""type"":""std_msgs/msg/Float64"",""message_count"":11273},{""name"":""/drive"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":11647},{""name"":""/drive_autonomous"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":11647},{""name"":""/drive_mode"",""type"":""std_msgs/msg/String"",""message_count"":4635},{""name"":""/estop_lock"",""type"":""std_msgs/msg/Bool"",""message_count"":4635},{""name"":""/global_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":116},{""name"":""/joy"",""type"":""sensor_msgs/msg/Joy"",""message_count"":3156},{""name"":""/local_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":4647},{""name"":""/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":11663},{""name"":""/pf/pose/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":4605},{""name"":""/scan"",""type"":""sensor_msgs/msg/LaserScan"",""message_count"":9093},{""name"":""/sensors/core"",""type"":""vesc_msgs/msg/VescStateStamped"",""message_count"":11622},{""name"":""/sensors/imu/raw"",""type"":""sensor_msgs/msg/Imu"",""message_count"":11622},{""name"":""/tf"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":20877},{""name"":""/tf_static"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":1}]","[{""path"":""run_0805_160913_0.db3"",""exists"":true,""size_bytes"":93581312}]",448cdf2436014d83f97750688d756c964215a4be7c3b08cc245aefdfdf70a0bf,a832cc1dbd1ae9207be46451380bdcdaba3d33895572a89bd4274328ddce09c9,,False,True
rosbag_research_inventory/1,/home/sungho/.local/share/Trash/files/run_0805_1 (2)/run_0805_162029,run_0805_162029,sqlite3,69.915748500,26058752,29612,17,1785914430956171422,1785914500871919922,"[{""name"":""/commands/motor/brake"",""type"":""std_msgs/msg/Float64"",""message_count"":305},{""name"":""/commands/motor/speed"",""type"":""std_msgs/msg/Float64"",""message_count"":1158},{""name"":""/commands/servo/position"",""type"":""std_msgs/msg/Float64"",""message_count"":1232},{""name"":""/drive"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":536},{""name"":""/drive_autonomous"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":638},{""name"":""/drive_mode"",""type"":""std_msgs/msg/String"",""message_count"":1399},{""name"":""/estop_lock"",""type"":""std_msgs/msg/Bool"",""message_count"":1399},{""name"":""/global_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":35},{""name"":""/joy"",""type"":""sensor_msgs/msg/Joy"",""message_count"":1556},{""name"":""/local_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":1280},{""name"":""/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":3397},{""name"":""/pf/pose/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":1297},{""name"":""/scan"",""type"":""sensor_msgs/msg/LaserScan"",""message_count"":2588},{""name"":""/sensors/core"",""type"":""vesc_msgs/msg/VescStateStamped"",""message_count"":3397},{""name"":""/sensors/imu/raw"",""type"":""sensor_msgs/msg/Imu"",""message_count"":3396},{""name"":""/tf"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":5998},{""name"":""/tf_static"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":1}]","[{""path"":""run_0805_162029_0.db3"",""exists"":true,""size_bytes"":26058752}]",0fb9f7056fc0abda054d4f73a8bc4c89b67b4edef17dcfe96be21c1ffcda905e,c6205c2bd02dd0b97d1feefaf6aee75476561f941fdbdbd84aa37b6a5cc17f3c,,False,True
rosbag_research_inventory/1,/home/sungho/.local/share/Trash/files/run_0805_1 (2)/run_0805_165428,run_0805_165428,sqlite3,23.664557036,11608064,11619,17,1785916469405870208,1785916493070427244,"[{""name"":""/commands/motor/brake"",""type"":""std_msgs/msg/Float64"",""message_count"":354},{""name"":""/commands/motor/speed"",""type"":""std_msgs/msg/Float64"",""message_count"":254},{""name"":""/commands/servo/position"",""type"":""std_msgs/msg/Float64"",""message_count"":265},{""name"":""/drive"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":1149},{""name"":""/drive_autonomous"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":1135},{""name"":""/drive_mode"",""type"":""std_msgs/msg/String"",""message_count"":448},{""name"":""/estop_lock"",""type"":""std_msgs/msg/Bool"",""message_count"":448},{""name"":""/global_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":12},{""name"":""/joy"",""type"":""sensor_msgs/msg/Joy"",""message_count"":330},{""name"":""/local_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":462},{""name"":""/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":1135},{""name"":""/pf/pose/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":409},{""name"":""/scan"",""type"":""sensor_msgs/msg/LaserScan"",""message_count"":920},{""name"":""/sensors/core"",""type"":""vesc_msgs/msg/VescStateStamped"",""message_count"":1164},{""name"":""/sensors/imu/raw"",""type"":""sensor_msgs/msg/Imu"",""message_count"":1164},{""name"":""/tf"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":1969},{""name"":""/tf_static"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":1}]","[{""path"":""run_0805_165428_0.db3"",""exists"":true,""size_bytes"":11608064}]",e67d7536126c2d03ff8ed2548825ad1ee321dac97d4e9895a959affd54263da0,4b1184acb1e2e23a788bce62c42067c28ab1a6853cea00a899f1bc2d234511a7,,False,True
rosbag_research_inventory/1,/home/sungho/.local/share/Trash/files/run_0805_1/run_0805_143853,run_0805_143853,sqlite3,50.995394290,26095616,67087,40,1785908335424209848,1785908386419604138,"[{""name"":""/ackermann_cmd"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":4546},{""name"":""/avoid_waypoints"",""type"":""f110_msgs/msg/OTWpntArray"",""message_count"":1842},{""name"":""/bond"",""type"":""bond/msg/Status"",""message_count"":961},{""name"":""/car_state/frenet/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":895},{""name"":""/centerline_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":22},{""name"":""/commands/motor/brake"",""type"":""std_msgs/msg/Float64"",""message_count"":2088},{""name"":""/commands/motor/speed"",""type"":""std_msgs/msg/Float64"",""message_count"":2501},{""name"":""/commands/servo/position"",""type"":""std_msgs/msg/Float64"",""message_count"":4452},{""name"":""/debug/l1_lookahead"",""type"":""visualization_msgs/msg/MarkerArray"",""message_count"":4837},{""name"":""/diagnostics"",""type"":""diagnostic_msgs/msg/DiagnosticArray"",""message_count"":289},{""name"":""/drive"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":9580},{""name"":""/drive_autonomous"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":4799},{""name"":""/drive_mode"",""type"":""std_msgs/msg/String"",""message_count"":997},{""name"":""/estimated_lap_time"",""type"":""std_msgs/msg/Float32"",""message_count"":25},{""name"":""/estop_lock"",""type"":""std_msgs/msg/Bool"",""message_count"":1002},{""name"":""/events/write_split"",""type"":""rosbag2_interfaces/msg/WriteSplitEvent"",""message_count"":0},{""name"":""/global_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":24},{""name"":""/global_waypoints/shortest_path"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":22},{""name"":""/joy"",""type"":""sensor_msgs/msg/Joy"",""message_count"":702},{""name"":""/local_path"",""type"":""nav_msgs/msg/Path"",""message_count"":1837},{""name"":""/local_planning/path"",""type"":""nav_msgs/msg/Path"",""message_count"":1838},{""name"":""/local_planning/reference_map"",""type"":""nav_msgs/msg/OccupancyGrid"",""message_count"":1},{""name"":""/local_planning_map_server/transition_event"",""type"":""lifecycle_msgs/msg/TransitionEvent"",""message_count"":0},{""name"":""/local_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":872},{""name"":""/map_infos"",""type"":""std_msgs/msg/String"",""message_count"":24},{""name"":""/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":2375},{""name"":""/opp_obs"",""type"":""f110_msgs/msg/ObstacleArray"",""message_count"":1763},{""name"":""/parameter_events"",""type"":""rcl_interfaces/msg/ParameterEvent"",""message_count"":0},{""name"":""/particle_filter_map_server/transition_event"",""type"":""lifecycle_msgs/msg/TransitionEvent"",""message_count"":0},{""name"":""/pf/pose/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":909},{""name"":""/rosout"",""type"":""rcl_interfaces/msg/Log"",""message_count"":583},{""name"":""/scan"",""type"":""sensor_msgs/msg/LaserScan"",""message_count"":1786},{""name"":""/sensors/core"",""type"":""vesc_msgs/msg/VescStateStamped"",""message_count"":2311},{""name"":""/sensors/imu/raw"",""type"":""sensor_msgs/msg/Imu"",""message_count"":2301},{""name"":""/sensors/servo_position_command"",""type"":""std_msgs/msg/Float64"",""message_count"":4458},{""name"":""/state"",""type"":""f110_msgs/msg/StateMachine"",""message_count"":480},{""name"":""/static_obs"",""type"":""f110_msgs/msg/ObstacleArray"",""message_count"":1789},{""name"":""/teleop"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":0},{""name"":""/tf"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":4175},{""name"":""/tf_static"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":1}]","[{""path"":""run_0805_143853_0.db3"",""exists"":true,""size_bytes"":26095616}]",36533047ad205778ec698d358c186e59a5597b1c16990cde4d16f8f916333fb6,38f91017bd9614040adfaa8e54832720e85987ced71961e7173d7b6cbcb9bb31,,False,True
rosbag_research_inventory/1,/home/sungho/.local/share/Trash/files/run_0805_1/run_0805_144426,run_0805_144426,sqlite3,111.514108452,47259648,98909,17,1785908667734550740,1785908779248659192,"[{""name"":""/commands/motor/brake"",""type"":""std_msgs/msg/Float64"",""message_count"":5712},{""name"":""/commands/motor/speed"",""type"":""std_msgs/msg/Float64"",""message_count"":6358},{""name"":""/commands/servo/position"",""type"":""std_msgs/msg/Float64"",""message_count"":12047},{""name"":""/drive"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":22302},{""name"":""/drive_autonomous"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":11150},{""name"":""/drive_mode"",""type"":""std_msgs/msg/String"",""message_count"":2212},{""name"":""/estop_lock"",""type"":""std_msgs/msg/Bool"",""message_count"":2212},{""name"":""/global_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":57},{""name"":""/joy"",""type"":""sensor_msgs/msg/Joy"",""message_count"":1586},{""name"":""/local_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":2213},{""name"":""/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":5527},{""name"":""/pf/pose/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":2230},{""name"":""/scan"",""type"":""sensor_msgs/msg/LaserScan"",""message_count"":4127},{""name"":""/sensors/core"",""type"":""vesc_msgs/msg/VescStateStamped"",""message_count"":5569},{""name"":""/sensors/imu/raw"",""type"":""sensor_msgs/msg/Imu"",""message_count"":5570},{""name"":""/tf"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":10036},{""name"":""/tf_static"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":1}]","[{""path"":""run_0805_144426_0.db3"",""exists"":true,""size_bytes"":47259648}]",f452c342004adfbdf08670c921d1683d81ffcaa67bbdc5549fc9c7dcd264d428,e9fca0865a65e21fd17721d53bc7c202c90b950bf488b7fc84152700a56918ec,,False,True
rosbag_research_inventory/1,/home/sungho/.local/share/Trash/files/run_0805_1/run_0805_145055,run_0805_145055,sqlite3,13.618749898,2347008,6040,17,1785909055969789202,1785909069588539100,"[{""name"":""/commands/motor/brake"",""type"":""std_msgs/msg/Float64"",""message_count"":175},{""name"":""/commands/motor/speed"",""type"":""std_msgs/msg/Float64"",""message_count"":320},{""name"":""/commands/servo/position"",""type"":""std_msgs/msg/Float64"",""message_count"":443},{""name"":""/drive"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":569},{""name"":""/drive_autonomous"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":682},{""name"":""/drive_mode"",""type"":""std_msgs/msg/String"",""message_count"":225},{""name"":""/estop_lock"",""type"":""std_msgs/msg/Bool"",""message_count"":225},{""name"":""/global_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":8},{""name"":""/joy"",""type"":""sensor_msgs/msg/Joy"",""message_count"":279},{""name"":""/local_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":171},{""name"":""/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":578},{""name"":""/pf/pose/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":199},{""name"":""/scan"",""type"":""sensor_msgs/msg/LaserScan"",""message_count"":0},{""name"":""/sensors/core"",""type"":""vesc_msgs/msg/VescStateStamped"",""message_count"":593},{""name"":""/sensors/imu/raw"",""type"":""sensor_msgs/msg/Imu"",""message_count"":592},{""name"":""/tf"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":980},{""name"":""/tf_static"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":1}]","[{""path"":""run_0805_145055_0.db3"",""exists"":true,""size_bytes"":2347008}]",ef38a795bcb1f8c9a575c86ec5d2ede120f9c04016a551055f92baf23f2bdd16,27530607f10691e95bffe9cb08dfb0f3228ced8c1551978cd4a76c8dd2cc7ebf,,False,True
rosbag_research_inventory/1,/home/sungho/.local/share/Trash/files/run_0805_1/run_0805_150603,run_0805_150603,sqlite3,127.117381525,50823168,70503,17,1785909964612636859,1785910091730018384,"[{""name"":""/commands/motor/brake"",""type"":""std_msgs/msg/Float64"",""message_count"":2969},{""name"":""/commands/motor/speed"",""type"":""std_msgs/msg/Float64"",""message_count"":2702},{""name"":""/commands/servo/position"",""type"":""std_msgs/msg/Float64"",""message_count"":5245},{""name"":""/drive"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":6244},{""name"":""/drive_autonomous"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":6245},{""name"":""/drive_mode"",""type"":""std_msgs/msg/String"",""message_count"":2521},{""name"":""/estop_lock"",""type"":""std_msgs/msg/Bool"",""message_count"":2521},{""name"":""/global_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":64},{""name"":""/joy"",""type"":""sensor_msgs/msg/Joy"",""message_count"":1724},{""name"":""/local_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":2497},{""name"":""/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":6315},{""name"":""/pf/pose/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":2521},{""name"":""/scan"",""type"":""sensor_msgs/msg/LaserScan"",""message_count"":4945},{""name"":""/sensors/core"",""type"":""vesc_msgs/msg/VescStateStamped"",""message_count"":6315},{""name"":""/sensors/imu/raw"",""type"":""sensor_msgs/msg/Imu"",""message_count"":6314},{""name"":""/tf"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":11360},{""name"":""/tf_static"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":1}]","[{""path"":""run_0805_150603_0.db3"",""exists"":true,""size_bytes"":50823168}]",890f156b58d05f10ac2471801eeb33481ceebd5c18ac55e93e9cdd6f25cba3b5,f8099c921982dd01a9d01181f58e76cc1fc28d65c880982e8ee9585667f6e7de,,False,True
rosbag_research_inventory/1,/home/sungho/.local/share/Trash/files/run_0805_1/run_0805_151954,run_0805_151954,sqlite3,110.018227679,44249088,62002,17,1785910795596469596,1785910905614697275,"[{""name"":""/commands/motor/brake"",""type"":""std_msgs/msg/Float64"",""message_count"":2405},{""name"":""/commands/motor/speed"",""type"":""std_msgs/msg/Float64"",""message_count"":2848},{""name"":""/commands/servo/position"",""type"":""std_msgs/msg/Float64"",""message_count"":5167},{""name"":""/drive"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":5408},{""name"":""/drive_autonomous"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":5408},{""name"":""/drive_mode"",""type"":""std_msgs/msg/String"",""message_count"":2177},{""name"":""/estop_lock"",""type"":""std_msgs/msg/Bool"",""message_count"":2177},{""name"":""/global_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":56},{""name"":""/joy"",""type"":""sensor_msgs/msg/Joy"",""message_count"":1465},{""name"":""/local_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":2175},{""name"":""/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":5501},{""name"":""/pf/pose/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":2162},{""name"":""/scan"",""type"":""sensor_msgs/msg/LaserScan"",""message_count"":4319},{""name"":""/sensors/core"",""type"":""vesc_msgs/msg/VescStateStamped"",""message_count"":5422},{""name"":""/sensors/imu/raw"",""type"":""sensor_msgs/msg/Imu"",""message_count"":5422},{""name"":""/tf"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":9889},{""name"":""/tf_static"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":1}]","[{""path"":""run_0805_151954_0.db3"",""exists"":true,""size_bytes"":44249088}]",d48668d3d80a3ae236ea63de836ba681f426fa0810a43ba7134aa6bb1d52f362,6b7c8bf6e80f7c7dd14aea67e6f4dee523eac2c2ac119c16725df0acc98f35aa,,False,True
rosbag_research_inventory/1,/home/sungho/.local/share/Trash/files/run_0805_1/run_0805_153852,run_0805_153852,sqlite3,106.831894166,42762240,60242,17,1785911934276561270,1785912041108455436,"[{""name"":""/commands/motor/brake"",""type"":""std_msgs/msg/Float64"",""message_count"":2360},{""name"":""/commands/motor/speed"",""type"":""std_msgs/msg/Float64"",""message_count"":2755},{""name"":""/commands/servo/position"",""type"":""std_msgs/msg/Float64"",""message_count"":5022},{""name"":""/drive"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":5331},{""name"":""/drive_autonomous"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":5331},{""name"":""/drive_mode"",""type"":""std_msgs/msg/String"",""message_count"":2100},{""name"":""/estop_lock"",""type"":""std_msgs/msg/Bool"",""message_count"":2101},{""name"":""/global_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":54},{""name"":""/joy"",""type"":""sensor_msgs/msg/Joy"",""message_count"":1392},{""name"":""/local_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":2125},{""name"":""/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":5284},{""name"":""/pf/pose/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":2125},{""name"":""/scan"",""type"":""sensor_msgs/msg/LaserScan"",""message_count"":4151},{""name"":""/sensors/core"",""type"":""vesc_msgs/msg/VescStateStamped"",""message_count"":5285},{""name"":""/sensors/imu/raw"",""type"":""sensor_msgs/msg/Imu"",""message_count"":5285},{""name"":""/tf"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":9540},{""name"":""/tf_static"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":1}]","[{""path"":""run_0805_153852_0.db3"",""exists"":true,""size_bytes"":42762240}]",5e3bb61f57f786c267a0983946a1175ac75be8c7ae79f96d583891b713bf5d30,13e052e8141ed6bc65ee4868f8b90e91c31f83916d64799f8f6fb0683d4613a1,,False,True
rosbag_research_inventory/1,/home/sungho/.local/share/Trash/files/run_0805_1/run_0805_160336,run_0805_160336,sqlite3,42.960199735,17076224,24204,17,1785913417281835136,1785913460242034871,"[{""name"":""/commands/motor/brake"",""type"":""std_msgs/msg/Float64"",""message_count"":665},{""name"":""/commands/motor/speed"",""type"":""std_msgs/msg/Float64"",""message_count"":1409},{""name"":""/commands/servo/position"",""type"":""std_msgs/msg/Float64"",""message_count"":2073},{""name"":""/drive"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":2083},{""name"":""/drive_autonomous"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":2077},{""name"":""/drive_mode"",""type"":""std_msgs/msg/String"",""message_count"":857},{""name"":""/estop_lock"",""type"":""std_msgs/msg/Bool"",""message_count"":857},{""name"":""/global_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":22},{""name"":""/joy"",""type"":""sensor_msgs/msg/Joy"",""message_count"":564},{""name"":""/local_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":818},{""name"":""/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":2142},{""name"":""/pf/pose/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":843},{""name"":""/scan"",""type"":""sensor_msgs/msg/LaserScan"",""message_count"":1674},{""name"":""/sensors/core"",""type"":""vesc_msgs/msg/VescStateStamped"",""message_count"":2149},{""name"":""/sensors/imu/raw"",""type"":""sensor_msgs/msg/Imu"",""message_count"":2143},{""name"":""/tf"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":3827},{""name"":""/tf_static"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":1}]","[{""path"":""run_0805_160336_0.db3"",""exists"":true,""size_bytes"":17076224}]",425f7712c21cdce2b032c06cdab5d435a160f80e596aff57537729d07842677d,0d05a5a9038a5466c0c48acb68027d27df59db0ef376aa3fa40d82d85d8cde37,,False,True
rosbag_research_inventory/1,/home/sungho/.local/share/Trash/files/run_0805_1/run_0805_160913,run_0805_160913,sqlite3,233.250787311,93581312,132620,17,1785913754091409449,1785913987342196760,"[{""name"":""/commands/motor/brake"",""type"":""std_msgs/msg/Float64"",""message_count"":4398},{""name"":""/commands/motor/speed"",""type"":""std_msgs/msg/Float64"",""message_count"":6983},{""name"":""/commands/servo/position"",""type"":""std_msgs/msg/Float64"",""message_count"":11273},{""name"":""/drive"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":11647},{""name"":""/drive_autonomous"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":11647},{""name"":""/drive_mode"",""type"":""std_msgs/msg/String"",""message_count"":4635},{""name"":""/estop_lock"",""type"":""std_msgs/msg/Bool"",""message_count"":4635},{""name"":""/global_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":116},{""name"":""/joy"",""type"":""sensor_msgs/msg/Joy"",""message_count"":3156},{""name"":""/local_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":4647},{""name"":""/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":11663},{""name"":""/pf/pose/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":4605},{""name"":""/scan"",""type"":""sensor_msgs/msg/LaserScan"",""message_count"":9093},{""name"":""/sensors/core"",""type"":""vesc_msgs/msg/VescStateStamped"",""message_count"":11622},{""name"":""/sensors/imu/raw"",""type"":""sensor_msgs/msg/Imu"",""message_count"":11622},{""name"":""/tf"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":20877},{""name"":""/tf_static"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":1}]","[{""path"":""run_0805_160913_0.db3"",""exists"":true,""size_bytes"":93581312}]",448cdf2436014d83f97750688d756c964215a4be7c3b08cc245aefdfdf70a0bf,a832cc1dbd1ae9207be46451380bdcdaba3d33895572a89bd4274328ddce09c9,,False,True
rosbag_research_inventory/1,/home/sungho/.local/share/Trash/files/run_0805_1/run_0805_162029,run_0805_162029,sqlite3,69.915748500,26058752,29612,17,1785914430956171422,1785914500871919922,"[{""name"":""/commands/motor/brake"",""type"":""std_msgs/msg/Float64"",""message_count"":305},{""name"":""/commands/motor/speed"",""type"":""std_msgs/msg/Float64"",""message_count"":1158},{""name"":""/commands/servo/position"",""type"":""std_msgs/msg/Float64"",""message_count"":1232},{""name"":""/drive"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":536},{""name"":""/drive_autonomous"",""type"":""ackermann_msgs/msg/AckermannDriveStamped"",""message_count"":638},{""name"":""/drive_mode"",""type"":""std_msgs/msg/String"",""message_count"":1399},{""name"":""/estop_lock"",""type"":""std_msgs/msg/Bool"",""message_count"":1399},{""name"":""/global_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":35},{""name"":""/joy"",""type"":""sensor_msgs/msg/Joy"",""message_count"":1556},{""name"":""/local_waypoints"",""type"":""f110_msgs/msg/WpntArray"",""message_count"":1280},{""name"":""/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":3397},{""name"":""/pf/pose/odom"",""type"":""nav_msgs/msg/Odometry"",""message_count"":1297},{""name"":""/scan"",""type"":""sensor_msgs/msg/LaserScan"",""message_count"":2588},{""name"":""/sensors/core"",""type"":""vesc_msgs/msg/VescStateStamped"",""message_count"":3397},{""name"":""/sensors/imu/raw"",""type"":""sensor_msgs/msg/Imu"",""message_count"":3396},{""name"":""/tf"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":5998},{""name"":""/tf_static"",""type"":""tf2_msgs/msg/TFMessage"",""message_count"":1}]","[{""path"":""run_0805_162029_0.db3"",""exists"":true,""size_bytes"":26058752}]",0fb9f7056fc0abda054d4f73a8bc4c89b67b4edef17dcfe96be21c1ffcda905e,c6205c2bd02dd0b97d1feefaf6aee75476561f941fdbdbd84aa37b6a5cc17f3c,,False,True
